,name,year,home,played against,week,team  score,opp score,month,team,5wkavyds,5wkavatt,5wkavrutd,5wkavnrec,5wkavrecyds,5wkavrectd,5wkavyds^2,5wkavatt^2,5wkavrutd^2,5wkavnrec^2,5wkavrecyds^2,5wkavrectd^2,Total points,Total points predicted
3805,L.Blount,2013,0,17,1,23,21,9,NE,10.2,3.2,0.0,0.0,0.0,0.0,104.04,10.24,0.0,0.0,0.0,0.0,1.5,3.37021
3806,L.Blount,2013,1,20,2,13,10,9,NE,10.0,3.0,0.0,0.0,0.0,0.0,100.0,9.0,0.0,0.0,0.0,0.0,1.1,3.46436
3807,L.Blount,2013,1,16,3,23,3,9,NE,11.2,3.4,0.0,0.0,0.0,0.0,125.44,11.56,0.0,0.0,0.0,0.0,6.5,3.26239
3808,L.Blount,2013,0,13,4,30,23,9,NE,23.6,6.0,0.0,0.0,0.0,0.0,556.96,36.0,0.0,0.0,0.0,0.0,12.4,4.96524
3809,L.Blount,2013,0,2,5,6,13,10,NE,36.0,7.6,0.2,0.0,0.0,0.0,1296.0,57.76,0.04,0.0,0.0,0.0,3.1,4.27894
3810,L.Blount,2013,1,15,6,30,27,10,NE,41.2,9.2,0.2,0.0,0.0,0.0,1697.44,84.64,0.04,0.0,0.0,0.0,0.9,5.70604
3811,L.Blount,2013,0,20,7,27,30,10,NE,40.0,9.2,0.2,0.0,0.0,0.0,1600.0,84.64,0.04,0.0,0.0,0.0,0.4,4.6228
3812,L.Blount,2013,1,18,8,27,17,10,NE,38.6,8.6,0.2,0.0,0.0,0.0,1489.96,73.96,0.04,0.0,0.0,0.0,4.6,5.72192
3813,L.Blount,2013,1,4,9,55,31,11,NE,34.8,8.0,0.2,0.0,0.0,0.0,1211.04,64.0,0.04,0.0,0.0,0.0,10.7,6.20236
3814,L.Blount,2013,0,14,11,20,24,11,NE,31.4,7.2,0.2,0.0,0.0,0.0,985.96,51.84,0.04,0.0,0.0,0.0,4.9,3.10121
3815,L.Blount,2013,1,25,12,34,31,11,NE,31.0,6.8,0.2,0.0,0.0,0.0,961.0,46.24,0.04,0.0,0.0,0.0,-0.7,6.4902
3816,L.Blount,2013,0,9,13,34,31,12,NE,31.8,5.8,0.2,0.0,0.0,0.0,1011.24,33.64,0.04,0.0,0.0,0.0,10.4,4.6669
3817,L.Blount,2013,1,3,14,27,26,12,NE,39.8,8.0,0.4,0.0,0.0,0.0,1584.04,64.0,0.16,0.0,0.0,0.0,7.4,6.02678
3818,L.Blount,2013,0,18,15,20,24,12,NE,39.0,7.4,0.4,0.2,6.4,0.0,1521.0,54.76,0.16,0.04,40.96,0.0,5.3,4.91247
3819,L.Blount,2013,0,1,16,41,7,12,NE,39.0,8.6,0.2,0.4,7.6,0.0,1521.0,73.96,0.04,0.16,57.76,0.0,19.6,8.65934
3820,L.Blount,2013,1,17,17,34,20,12,NE,44.4,9.8,0.6,0.4,7.6,0.0,1971.36,96.04,0.36,0.16,57.76,0.0,28.9,9.56141
3821,L.Blount,2014,1,3,1,30,27,9,PIT,79.6,14.2,1.0,0.4,7.6,0.0,6336.16,201.64,1.0,0.16,57.76,0.0,6.6,12.47712
3822,L.Blount,2014,0,1,2,6,26,9,PIT,72.0,12.6,1.0,0.4,7.6,0.0,5184.0,158.76,1.0,0.16,57.76,0.0,0.8,5.76006
3823,L.Blount,2014,0,14,3,37,19,9,PIT,65.2,11.6,1.0,0.2,1.2,0.0,4251.04,134.56,1.0,0.04,1.44,0.0,17.8,10.2208
3824,L.Blount,2014,1,16,4,24,27,9,PIT,79.4,11.4,1.2,0.0,0.0,0.0,6304.36,129.96,1.44,0.0,0.0,0.0,2.5,9.30475
3825,L.Blount,2014,0,11,5,17,9,10,PIT,69.2,9.0,0.8,0.0,0.0,0.0,4788.64,81.0,0.64,0.0,0.0,0.0,4.6,6.36646
3826,L.Blount,2014,0,3,6,10,31,10,PIT,37.2,5.8,0.4,0.6,3.4,0.0,1383.84,33.64,0.16,0.36,11.56,0.0,2.7,4.98084
3827,L.Blount,2014,1,9,7,30,23,10,PIT,41.4,6.6,0.2,0.6,3.4,0.0,1713.96,43.56,0.04,0.36,11.56,0.0,1.7,4.08156
3828,L.Blount,2014,1,10,8,51,34,10,PIT,41.6,7.4,0.2,0.8,5.0,0.0,1730.56,54.76,0.04,0.64,25.0,0.0,1.2,6.48913
3829,L.Blount,2014,1,1,9,43,23,11,PIT,22.2,6.6,0.0,1.2,7.2,0.0,492.84,43.56,0.0,1.44,51.84,0.0,2.3,5.64859
3830,L.Blount,2014,0,20,10,13,20,11,PIT,21.8,7.8,0.0,1.2,7.2,0.0,475.24,60.84,0.0,1.44,51.84,0.0,0.0,3.8405
3831,L.Blount,2014,1,6,12,34,9,11,NE,16.0,7.2,0.0,0.6,3.8,0.0,256.0,51.84,0.0,0.36,14.44,0.0,19.8,7.17593
3832,L.Blount,2014,0,7,13,21,26,11,NE,26.2,8.0,0.4,0.6,3.8,0.0,686.44,64.0,0.16,0.36,14.44,0.0,5.8,4.75999
3833,L.Blount,2014,0,28,14,23,14,12,NE,36.0,8.6,0.4,0.4,2.2,0.0,1296.0,73.96,0.16,0.16,4.84,0.0,7.7,5.64817
3834,L.Blount,2014,1,18,15,41,13,12,NE,45.0,11.4,0.4,0.4,2.2,0.0,2025.0,129.96,0.16,0.16,4.84,0.0,8.4,11.53709
3835,L.Blount,2014,1,17,17,9,17,12,NE,43.8,11.0,0.6,0.8,3.6,0.0,1918.44,121.0,0.36,0.64,12.96,0.0,6.2,5.61316
3836,L.Booker,2011,1,16,2,20,24,9,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63069
3837,L.Booker,2011,1,6,3,23,26,9,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77383
3838,L.Booker,2011,0,26,4,17,22,10,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53829
3839,L.Booker,2011,1,29,5,34,10,10,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.92832
3840,L.Booker,2011,0,5,6,10,39,10,MIN,5.0,0.2,0.0,0.4,5.0,0.0,25.0,0.04,0.0,0.16,25.0,0.0,-0.3,1.56516
3841,L.Booker,2011,1,7,7,27,33,10,MIN,4.4,0.4,0.0,0.4,5.0,0.0,19.36,0.16,0.0,0.16,25.0,0.0,0.0,1.62254
3842,L.Booker,2011,0,7,10,7,45,11,MIN,4.4,0.4,0.0,0.4,5.0,0.0,19.36,0.16,0.0,0.16,25.0,0.0,2.1,1.25567
3843,L.Booker,2011,1,27,11,21,27,11,MIN,6.8,0.8,0.0,0.6,6.8,0.0,46.24,0.64,0.0,0.36,46.24,0.0,-2.0,1.88322
3844,L.Booker,2011,1,25,13,32,35,12,MIN,6.8,0.8,0.0,0.6,6.8,0.0,46.24,0.64,0.0,0.36,46.24,0.0,1.1,1.47529
3845,L.Booker,2011,0,6,14,28,34,12,MIN,2.4,1.0,0.0,0.4,3.4,0.0,5.76,1.0,0.0,0.16,11.56,0.0,-2.3,2.49532
3846,L.Booker,2011,1,15,15,20,42,12,MIN,6.4,1.4,0.0,0.4,3.4,0.0,40.96,1.96,0.0,0.16,11.56,0.0,0.7,1.52798
3847,L.Booker,2011,0,24,16,33,26,12,MIN,6.4,1.4,0.0,0.6,4.8,0.0,40.96,1.96,0.0,0.36,23.04,0.0,0.1,1.47387
3848,L.Booker,2011,1,5,17,13,17,1,MIN,4.2,1.4,0.0,0.4,3.0,0.0,17.64,1.96,0.0,0.16,9.0,0.0,3.0,1.27214
3849,L.Dunbar,2012,1,22,8,24,29,10,DAL,5.5,0.5,0.0,0.0,0.0,0.0,30.25,0.25,0.0,0.0,0.0,0.0,0.0,1.55936
3850,L.Dunbar,2012,0,13,9,13,19,11,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.99441
3851,L.Dunbar,2012,0,23,10,38,23,11,DAL,13.0,4.0,0.0,0.0,0.0,0.0,169.0,16.0,0.0,0.0,0.0,0.0,0.0,3.49558
3852,L.Dunbar,2012,1,3,11,23,20,11,DAL,10.0,3.0,0.0,0.0,0.0,0.0,100.0,9.0,0.0,0.0,0.0,0.0,1.6,2.30976
3853,L.Dunbar,2012,1,24,12,31,38,11,DAL,13.4,4.0,0.0,0.4,1.2,0.0,179.56,16.0,0.0,0.16,1.44,0.0,2.9,2.81397
3854,L.Dunbar,2012,0,2,14,20,19,12,DAL,12.8,4.0,0.0,1.0,5.4,0.0,163.84,16.0,0.0,1.0,29.16,0.0,0.6,3.04978
3855,L.Dunbar,2013,0,26,2,16,17,9,DAL,12.8,4.0,0.0,1.2,6.6,0.0,163.84,16.0,0.0,1.44,43.56,0.0,-0.4,3.03679
3856,L.Dunbar,2013,1,32,3,31,7,9,DAL,10.0,2.6,0.0,1.4,7.4,0.0,100.0,6.76,0.0,1.96,54.76,0.0,1.9,5.04871
3857,L.Dunbar,2013,0,28,4,21,30,9,DAL,9.8,2.4,0.0,1.4,7.4,0.0,96.04,5.76,0.0,1.96,54.76,0.0,0.7,3.41873
3858,L.Dunbar,2013,1,25,5,48,51,10,DAL,9.2,1.6,0.0,1.0,6.2,0.0,84.64,2.56,0.0,1.0,38.44,0.0,0.0,4.29676
3859,L.Dunbar,2013,0,6,8,30,31,10,DAL,7.6,1.4,0.0,0.4,2.0,0.0,57.76,1.96,0.0,0.16,4.0,0.0,1.6,2.02993
3860,L.Dunbar,2013,1,8,9,27,23,11,DAL,10.8,2.4,0.0,0.2,0.8,0.0,116.64,5.76,0.0,0.04,0.64,0.0,1.1,2.35683
3861,L.Dunbar,2013,0,22,12,24,21,11,DAL,7.2,2.8,0.0,0.6,3.4,0.0,51.84,7.84,0.0,0.36,11.56,0.0,4.6,2.11623
3862,L.Dunbar,2013,1,27,13,31,24,11,DAL,7.4,2.4,0.0,1.0,8.6,0.0,54.76,5.76,0.0,1.0,73.96,0.0,9.4,3.25951
3863,L.Dunbar,2014,1,30,1,17,28,9,DAL,22.4,4.6,0.0,1.2,11.0,0.0,501.76,21.16,0.0,1.44,121.0,0.0,2.1,3.62403
3864,L.Dunbar,2014,0,12,2,26,10,9,DAL,22.4,4.6,0.0,1.8,15.2,0.0,501.76,21.16,0.0,3.24,231.04,0.0,2.7,5.26679
3865,L.Dunbar,2014,1,15,4,38,17,9,DAL,24.6,5.8,0.0,1.8,15.2,0.0,605.16,33.64,0.0,3.24,231.04,0.0,3.6,4.26673
3866,L.Dunbar,2014,0,31,6,30,23,10,DAL,25.8,5.2,0.0,1.6,19.0,0.0,665.64,27.04,0.0,2.56,361.0,0.0,4.4,6.91856
3867,L.Dunbar,2014,1,22,7,31,21,10,DAL,21.0,4.8,0.0,2.0,23.4,0.0,441.0,23.04,0.0,4.0,547.56,0.0,1.6,7.03363
3868,L.Dunbar,2014,1,24,8,17,20,10,DAL,7.8,3.0,0.0,1.8,21.0,0.0,60.84,9.0,0.0,3.24,441.0,0.0,1.7,2.98244
3869,L.Dunbar,2014,1,29,9,17,28,11,DAL,9.0,3.2,0.0,1.4,19.0,0.0,81.0,10.24,0.0,1.96,361.0,0.0,6.1,2.83566
3870,L.Dunbar,2014,0,11,10,31,17,11,DAL,5.4,1.6,0.0,1.8,29.4,0.0,29.16,2.56,0.0,3.24,864.36,0.0,0.7,3.38314
3871,L.Dunbar,2014,0,22,12,31,28,11,DAL,5.4,1.6,0.0,1.8,23.6,0.0,29.16,2.56,0.0,3.24,556.96,0.0,2.6,2.31918
3872,L.Dunbar,2014,1,23,13,10,33,11,DAL,6.2,1.4,0.0,1.2,19.2,0.0,38.44,1.96,0.0,1.44,368.64,0.0,1.5,2.48943
3873,L.Dunbar,2014,0,23,15,38,27,12,DAL,6.0,1.2,0.0,1.2,19.2,0.0,36.0,1.44,0.0,1.44,368.64,0.0,2.8,3.77195
3874,L.Dunbar,2014,1,10,16,42,7,12,DAL,9.2,2.0,0.0,1.2,18.2,0.0,84.64,4.0,0.0,1.44,331.24,0.0,1.4,4.32959
3875,L.Dunbar,2014,0,24,17,44,17,12,DAL,8.2,1.8,0.0,1.2,9.8,0.0,67.24,3.24,0.0,1.44,96.04,0.0,0.4,5.77818
3876,L.Hilliard,2011,0,3,3,16,17,9,MIA,0.5,1.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,1.2,2.04209
3877,L.Hilliard,2011,0,28,4,16,26,10,MIA,2.0,0.5,0.0,0.5,4.0,0.0,4.0,0.25,0.0,0.25,16.0,0.0,9.8,1.14115
3878,L.Hilliard,2011,0,20,6,6,24,10,MIA,10.0,3.0,0.5,0.5,9.0,0.0,100.0,9.0,0.25,0.25,81.0,0.0,1.5,4.04522
3879,L.Hilliard,2011,0,22,8,17,20,10,MIA,0.0,0.0,0.0,0.5,7.5,0.0,0.0,0.0,0.0,0.25,56.25,0.0,1.1,1.6253
3880,L.Hilliard,2011,1,17,11,35,8,11,MIA,5.8,2.0,0.2,0.8,9.6,0.0,33.64,4.0,0.04,0.64,92.16,0.0,0.2,3.45838
3881,L.Hilliard,2011,1,27,13,34,14,12,MIA,6.0,1.8,0.2,0.8,9.6,0.0,36.0,3.24,0.04,0.64,92.16,0.0,1.0,3.41247
3882,L.Hilliard,2011,1,23,14,10,26,12,MIA,7.2,2.2,0.2,0.6,8.0,0.0,51.84,4.84,0.04,0.36,64.0,0.0,0.0,1.89474
3883,L.Hilliard,2011,1,20,17,19,17,1,MIA,3.2,1.4,0.0,0.4,4.4,0.0,10.24,1.96,0.0,0.16,19.36,0.0,0.1,2.07404
3884,L.Hilliard,2012,1,29,2,18,20,9,NE,3.2,1.4,0.0,0.4,1.6,0.0,10.24,1.96,0.0,0.16,2.56,0.0,0.2,1.00058
3885,L.Hilliard,2012,1,9,5,17,23,10,NYJ,2.8,1.4,0.0,0.2,0.2,0.0,7.84,1.96,0.0,0.04,0.04,0.0,0.0,1.10228
3886,L.Hilliard,2012,0,19,7,26,29,10,NYJ,2.4,1.2,0.0,0.2,0.2,0.0,5.76,1.44,0.0,0.04,0.04,0.0,2.2,1.36001
3887,L.Hilliard,2012,1,18,8,9,30,10,NYJ,3.2,1.2,0.0,0.4,1.8,0.0,10.24,1.44,0.0,0.16,3.24,0.0,1.5,0.88559
3888,L.Hilliard,2012,0,31,10,7,28,11,NYJ,6.2,1.4,0.0,0.4,1.8,0.0,38.44,1.96,0.0,0.16,3.24,0.0,0.9,0.59009
3889,L.Hilliard,2012,0,32,11,27,13,11,NYJ,6.2,1.6,0.0,0.4,3.4,0.0,38.44,2.56,0.0,0.16,11.56,0.0,-0.1,1.66657
3890,L.Hilliard,2012,0,17,17,9,28,12,NYJ,5.8,1.4,0.0,0.6,3.2,0.0,33.64,1.96,0.0,0.36,10.24,0.0,0.9,1.30867
3891,L.Jes,2012,0,19,15,41,34,12,SF,15.0,4.0,0.0,0.5,7.5,0.0,225.0,16.0,0.0,0.25,56.25,0.0,3.1,5.5965
3892,L.Jes,2012,0,31,16,13,42,12,SF,15.5,4.0,0.0,0.0,0.0,0.0,240.25,16.0,0.0,0.0,0.0,0.0,2.9,2.65178
3893,L.Jes,2012,1,29,17,27,13,12,SF,7.5,2.0,0.0,1.0,7.0,0.0,56.25,4.0,0.0,1.0,49.0,0.0,2.9,2.12455
3894,L.Jes,2013,0,32,4,35,11,9,SF,24.5,3.5,0.0,0.0,0.0,0.0,600.25,12.25,0.0,0.0,0.0,0.0,0.0,4.28632
3895,L.Jes,2013,1,9,5,34,3,10,SF,25.0,6.0,0.0,0.6,5.8,0.0,625.0,36.0,0.0,0.36,33.64,0.0,3.1,5.16999
3896,L.Jes,2013,1,14,10,9,10,11,SF,25.2,5.2,0.0,0.4,2.8,0.0,635.04,27.04,0.0,0.16,7.84,0.0,-0.1,2.89965
3897,L.Jes,2013,0,15,11,20,23,11,SF,18.8,3.8,0.0,0.4,2.8,0.0,353.44,14.44,0.0,0.16,7.84,0.0,1.1,1.98166
3898,L.Jes,2013,0,24,12,27,6,11,SF,17.2,3.4,0.0,0.2,0.8,0.0,295.84,11.56,0.0,0.04,0.64,0.0,-2.0,2.37491
3899,L.Jes,2013,1,32,13,23,13,12,SF,7.4,2.0,0.0,0.2,0.8,0.0,54.76,4.0,0.0,0.04,0.64,0.0,-2.0,1.40445
3900,L.Jes,2013,1,31,14,19,17,12,SF,7.4,1.4,0.0,0.2,0.8,0.0,54.76,1.96,0.0,0.04,0.64,0.0,0.0,1.07074
3901,L.Jes,2013,0,16,15,33,14,12,SF,1.2,0.6,0.0,0.2,0.8,0.0,1.44,0.36,0.0,0.04,0.64,0.0,2.2,0.95598
3902,L.Jes,2013,1,13,16,34,24,12,SF,5.8,0.8,0.0,0.2,0.8,0.0,33.64,0.64,0.0,0.04,0.64,0.0,0.0,1.86646
3903,L.Jes,2013,0,29,17,23,20,12,SF,4.4,0.4,0.0,0.0,0.0,0.0,19.36,0.16,0.0,0.0,0.0,0.0,1.2,1.09009
3904,L.Jes,2014,0,21,1,28,17,9,SF,4.4,0.4,0.0,0.2,2.4,0.0,19.36,0.16,0.0,0.04,5.76,0.0,0.0,1.64933
3905,L.Jes,2014,0,25,12,36,39,11,MIA,4.4,0.8,0.0,0.2,2.4,0.0,19.36,0.64,0.0,0.04,5.76,0.0,0.4,2.22002
3906,L.Jes,2014,1,8,16,37,35,12,MIA,5.2,1.2,0.0,0.2,2.4,0.0,27.04,1.44,0.0,0.04,5.76,0.0,0.5,3.11802
3907,L.McClain,2010,0,2,2,10,15,9,BAL,3.0,2.0,0.0,0.5,2.5,0.0,9.0,4.0,0.0,0.25,6.25,0.0,0.8,3.03852
3908,L.McClain,2010,1,3,3,24,17,9,BAL,1.5,0.5,0.0,0.5,2.5,0.0,2.25,0.25,0.0,0.25,6.25,0.0,2.2,2.16889
3909,L.McClain,2010,0,4,4,17,14,10,BAL,2.0,0.5,0.0,1.0,9.0,0.0,4.0,0.25,0.0,1.0,81.0,0.0,2.0,2.23813
3910,L.McClain,2010,1,25,5,31,17,10,BAL,3.5,1.0,0.0,1.0,6.5,0.0,12.25,1.0,0.0,1.0,42.25,0.0,2.4,1.98124
3911,L.McClain,2010,0,19,6,20,23,10,BAL,6.6,2.6,0.0,1.6,10.4,0.0,43.56,6.76,0.0,2.56,108.16,0.0,1.1,3.03357
3912,L.McClain,2010,1,17,7,37,34,10,BAL,6.8,2.4,0.0,1.6,10.2,0.0,46.24,5.76,0.0,2.56,104.04,0.0,3.5,5.15698
3913,L.McClain,2010,1,18,9,26,10,11,BAL,6.2,2.2,0.0,1.8,16.2,0.0,38.44,4.84,0.0,3.24,262.44,0.0,1.7,2.84445
3914,L.McClain,2010,0,13,10,21,26,11,BAL,8.8,3.0,0.0,1.4,12.6,0.0,77.44,9.0,0.0,1.96,158.76,0.0,0.5,2.64637
3915,L.McClain,2010,0,14,11,37,13,11,BAL,7.8,2.8,0.0,1.4,10.6,0.0,60.84,7.84,0.0,1.96,112.36,0.0,1.6,3.35269
3916,L.McClain,2010,0,9,14,34,28,12,BAL,6.2,2.2,0.0,1.4,10.6,0.0,38.44,4.84,0.0,1.96,112.36,0.0,2.2,3.10994
3917,L.McClain,2010,0,3,16,20,10,12,BAL,5.2,1.8,0.0,1.6,13.8,0.0,27.04,3.24,0.0,2.56,190.44,0.0,2.4,4.23257
3918,L.McClain,2010,1,2,17,13,7,1,BAL,9.0,2.2,0.0,1.4,7.8,0.0,81.0,4.84,0.0,1.96,60.84,0.0,0.4,3.26161
3919,L.McClain,2011,0,6,2,3,48,9,KC,5.6,1.4,0.0,2.0,8.6,0.0,31.36,1.96,0.0,4.0,73.96,0.0,2.7,2.39487
3920,L.McClain,2011,0,28,3,17,20,9,KC,8.2,2.0,0.0,2.0,10.4,0.0,67.24,4.0,0.0,4.0,108.16,0.0,0.2,2.41062
3921,L.McClain,2011,1,8,4,22,17,10,KC,7.6,2.0,0.0,1.6,8.2,0.0,57.76,4.0,0.0,2.56,67.24,0.0,0.5,2.83042
3922,L.McClain,2011,0,27,7,28,0,10,KC,6.8,2.0,0.0,1.4,5.6,0.0,46.24,4.0,0.0,1.96,31.36,0.0,6.5,2.41996
3923,L.McClain,2011,1,28,8,23,20,10,KC,3.2,1.8,0.2,1.4,5.4,0.0,10.24,3.24,0.04,1.96,29.16,0.0,1.7,2.90207
3924,L.McClain,2011,1,18,9,3,31,11,KC,3.2,1.6,0.2,1.2,8.0,0.0,10.24,2.56,0.04,1.44,64.0,0.0,0.4,2.17111
3925,L.McClain,2011,1,25,10,10,17,11,KC,0.2,0.8,0.2,1.0,6.4,0.0,0.04,0.64,0.04,1.0,40.96,0.0,6.9,1.3338
3926,L.McClain,2011,0,5,13,10,3,12,KC,-0.2,0.4,0.2,1.4,8.2,0.2,0.04,0.16,0.04,1.96,67.24,0.04,0.3,2.61073
3927,L.McClain,2011,1,7,15,19,14,12,KC,0.2,0.2,0.2,1.4,7.4,0.2,0.04,0.04,0.04,1.96,54.76,0.04,4.6,2.53368
3928,L.McClain,2011,1,27,16,13,16,12,KC,4.0,0.8,0.0,2.0,11.8,0.2,16.0,0.64,0.0,4.0,139.24,0.04,1.1,2.26183
3929,L.McClain,2011,0,25,17,7,3,1,KC,6.2,1.0,0.0,1.6,8.4,0.2,38.44,1.0,0.0,2.56,70.56,0.04,0.4,3.60346
3930,L.McClain,2012,0,27,1,22,14,9,SD,7.0,1.4,0.0,1.4,7.6,0.2,49.0,1.96,0.0,1.96,57.76,0.04,2.0,2.36733
3931,L.McClain,2012,1,12,2,38,10,9,SD,8.0,1.8,0.0,1.8,8.8,0.0,64.0,3.24,0.0,3.24,77.44,0.0,1.9,4.59616
3932,L.McClain,2012,0,26,4,37,20,9,SD,11.8,2.2,0.0,1.6,8.2,0.0,139.24,4.84,0.0,2.56,67.24,0.0,0.2,4.01771
3933,L.McClain,2012,0,3,8,6,7,10,SD,8.6,1.8,0.0,1.0,2.6,0.0,73.96,3.24,0.0,1.0,6.76,0.0,0.5,2.51181
3934,L.McClain,2012,1,26,9,31,13,11,SD,7.4,2.0,0.0,1.0,2.6,0.0,54.76,4.0,0.0,1.0,6.76,0.0,0.0,2.20421
3935,L.McClain,2012,0,16,10,24,34,11,SD,6.6,1.8,0.0,1.0,2.6,0.0,43.56,3.24,0.0,1.0,6.76,0.0,0.5,1.74606
3936,L.McClain,2012,1,2,13,13,20,12,SD,6.6,1.8,0.0,0.2,-0.4,0.0,43.56,3.24,0.0,0.04,0.16,0.0,1.6,1.29116
3937,L.McClain,2012,0,4,14,34,24,12,SD,2.8,1.4,0.0,0.8,2.8,0.0,7.84,1.96,0.0,0.64,7.84,0.0,0.4,1.78514
3938,L.McClain,2013,1,9,1,28,31,9,SD,2.8,1.6,0.0,0.6,3.2,0.0,7.84,2.56,0.0,0.36,10.24,0.0,0.2,2.46117
3939,L.McClain,2013,0,12,3,17,20,9,SD,2.2,1.4,0.0,0.6,3.2,0.0,4.84,1.96,0.0,0.36,10.24,0.0,0.1,1.83039
3940,L.McClain,2013,1,21,4,30,21,9,SD,3.6,1.4,0.0,0.8,2.0,0.0,12.96,1.96,0.0,0.64,4.0,0.0,1.1,1.2522
3941,L.McClain,2013,1,10,6,19,9,10,SD,4.8,1.4,0.0,0.8,2.0,0.0,23.04,1.96,0.0,0.64,4.0,0.0,0.2,1.0309
3942,L.McClain,2013,0,11,7,24,6,10,SD,5.4,1.8,0.0,0.4,-1.4,0.0,29.16,3.24,0.0,0.16,1.96,0.0,0.4,1.84974
3943,L.McClain,2013,1,2,13,10,17,12,SD,5.4,1.6,0.0,0.4,-1.4,0.0,29.16,2.56,0.0,0.16,1.96,0.0,0.1,1.0071
3944,L.McClain,2013,1,22,14,37,14,12,SD,5.2,1.6,0.0,0.4,-1.4,0.0,27.04,2.56,0.0,0.16,1.96,0.0,0.1,1.0947
3945,L.McClain,2013,1,26,17,27,24,12,SD,4.0,1.6,0.0,0.2,-0.2,0.0,16.0,2.56,0.0,0.04,0.04,0.0,0.3,1.14813
3946,L.McCown,2012,1,22,15,34,0,12,ATL,2.4,1.4,0.0,0.2,-0.2,0.0,5.76,1.96,0.0,0.04,0.04,0.0,-0.3,5.13834
3947,L.McCown,2013,1,21,10,49,17,11,NO,1.2,1.4,0.0,0.0,0.0,0.0,1.44,1.96,0.0,0.0,0.0,0.0,-0.2,5.1714
3948,L.McCown,2013,0,14,16,13,17,12,NO,0.0,1.4,0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,2.06165
3949,L.McCown,2013,1,16,17,42,17,12,NO,-0.2,1.2,0.0,0.0,0.0,0.0,0.04,1.44,0.0,0.0,0.0,0.0,-0.2,3.37242
3950,L.McCoy,2010,0,6,2,35,32,9,PHI,17.5,3.5,0.5,2.5,23.5,0.0,306.25,12.25,0.25,6.25,552.25,0.0,30.8,8.34913
3951,L.McCoy,2010,0,11,3,28,3,9,PHI,60.0,8.0,1.5,2.0,4.0,0.0,3600.0,64.0,2.25,4.0,16.0,0.0,6.1,12.64917
3952,L.McCoy,2010,1,24,4,12,17,10,PHI,27.0,5.5,0.0,1.0,3.5,0.0,729.0,30.25,0.0,1.0,12.25,0.0,15.4,3.55432
3953,L.McCoy,2010,0,30,5,27,24,10,PHI,32.0,8.0,0.0,6.0,55.0,0.0,1024.0,64.0,0.0,36.0,3025.0,0.0,17.8,10.1679
3954,L.McCoy,2010,1,13,6,31,17,10,PHI,73.0,13.6,1.0,5.6,43.6,0.0,5329.0,184.96,1.0,31.36,1900.96,0.0,8.5,18.17148
3955,L.McCoy,2010,0,12,7,19,37,10,PHI,78.8,16.4,0.8,5.4,38.4,0.0,6209.44,268.96,0.64,29.16,1474.56,0.0,10.2,13.54961
3956,L.McCoy,2010,1,10,9,26,24,11,PHI,64.4,16.4,0.2,5.8,47.6,0.0,4147.36,268.96,0.04,33.64,2265.76,0.0,10.3,17.20051
3957,L.McCoy,2010,0,24,10,59,28,11,PHI,72.6,17.4,0.2,6.0,47.8,0.0,5270.76,302.76,0.04,36.0,2284.84,0.0,15.4,19.6575
3958,L.McCoy,2010,1,22,11,27,17,11,PHI,68.4,16.4,0.2,4.6,36.0,0.2,4678.56,268.96,0.04,21.16,1296.0,0.04,20.0,14.09813
3959,L.McCoy,2010,0,5,12,26,31,11,PHI,72.2,15.6,0.2,4.6,32.6,0.2,5212.84,243.36,0.04,21.16,1062.76,0.04,12.0,14.20789
3960,L.McCoy,2010,1,9,13,34,24,12,PHI,70.0,13.4,0.2,5.4,41.8,0.2,4900.0,179.56,0.04,29.16,1747.24,0.04,25.0,14.39518
3961,L.McCoy,2010,0,21,14,30,27,12,PHI,69.2,12.6,0.4,5.8,48.2,0.4,4788.64,158.76,0.16,33.64,2323.24,0.16,15.3,18.2006
3962,L.McCoy,2010,0,22,15,38,31,12,PHI,80.0,12.6,0.4,5.8,47.4,0.4,6400.0,158.76,0.16,33.64,2246.76,0.16,7.7,18.97421
3963,L.McCoy,2010,1,8,16,14,24,12,PHI,84.2,12.4,0.4,5.6,39.8,0.2,7089.64,153.76,0.16,31.36,1584.04,0.04,8.5,10.35254
3964,L.McCoy,2011,0,32,1,31,13,9,PHI,70.8,12.2,0.2,5.4,42.2,0.2,5012.64,148.84,0.04,29.16,1780.84,0.04,25.7,14.5221
3965,L.McCoy,2011,0,13,2,31,35,9,PHI,84.6,13.2,0.4,4.2,31.8,0.4,7157.16,174.24,0.16,17.64,1011.24,0.16,23.6,14.3805
